customer_id,signup_date,channel,tier,signup_month
42485,2024-03-16,Email,Silver,2024-03
42486,2023-05-17,Paid Social,Bronze,2023-05
42487,2023-02-16,Email,Bronze,2023-02
42488,2023-11-05,Paid Social,Gold,2023-11
42489,2023-11-03,Referral,Bronze,2023-11
42490,2023-12-13,Paid Social,Gold,2023-12
42491,2023-07-30,Referral,Bronze,2023-07
42492,2023-11-09,Paid Search,Bronze,2023-11
42493,2023-08-21,Organic,Bronze,2023-08
42494,2023-06-07,Email,Silver,2023-06
42495,2023-08-26,Email,Silver,2023-08
42496,2023-02-19,Organic,Silver,2023-02
42497,2023-06-04,Organic,Silver,2023-06
42498,2024-06-08,Organic,Silver,2024-06
42499,2024-05-23,Paid Social,Bronze,2024-05
42500,2023-07-17,Organic,Bronze,2023-07
42501,2023-07-29,Referral,Bronze,2023-07
42502,2023-05-28,Email,Bronze,2023-05
42503,2024-01-14,Organic,Bronze,2024-01
42504,2023-07-19,Organic,Bronze,2023-07
42505,2024-01-10,Referral,Gold,2024-01
42506,2023-08-25,Referral,Bronze,2023-08
42507,2023-09-21,Email,Bronze,2023-09
42508,2023-08-02,Email,Bronze,2023-08
42509,2023-05-30,Organic,Bronze,2023-05
42510,2024-02-23,Paid Social,Bronze,2024-02
42511,2023-06-20,Organic,Silver,2023-06
42512,2023-09-03,Paid Social,Bronze,2023-09
42513,2023-08-18,Paid Search,Bronze,2023-08
42514,2023-11-27,Referral,Silver,2023-11
42515,2023-09-11,Email,Bronze,2023-09
42516,2024-05-13,Organic,Gold,2024-05
42517,2023-07-11,Email,Silver,2023-07
42518,2023-06-17,Organic,Bronze,2023-06
42519,2023-12-09,Paid Social,Bronze,2023-12
42520,2023-03-14,Paid Search,Silver,2023-03
42521,2023-07-07,Paid Search,Silver,2023-07
42522,2023-07-25,Paid Social,Bronze,2023-07
42523,2024-06-06,Paid Social,Gold,2024-06
42524,2023-08-16,Referral,Gold,2023-08
42525,2023-08-11,Paid Search,Bronze,2023-08
42526,2024-02-22,Paid Social,Bronze,2024-02
42527,2023-11-06,Organic,Bronze,2023-11
42528,2023-07-05,Paid Social,Bronze,2023-07
42529,2023-06-15,Paid Search,Silver,2023-06
42530,2023-11-05,Referral,Gold,2023-11
42531,2023-12-30,Organic,Bronze,2023-12
42532,2023-11-21,Organic,Bronze,2023-11
42533,2023-11-26,Email,Gold,2023-11
42534,2023-07-14,Paid Social,Bronze,2023-07
42535,2023-11-05,Email,Bronze,2023-11
42536,2024-08-04,Email,Bronze,2024-08
42537,2023-03-19,Organic,Silver,2023-03
42538,2023-10-19,Paid Social,Silver,2023-10
42539,2023-11-09,Paid Search,Bronze,2023-11
42540,2024-04-21,Organic,Silver,2024-04
42541,2023-04-29,Email,Bronze,2023-04
42542,2023-06-03,Paid Search,Bronze,2023-06
42543,2023-09-08,Organic,Bronze,2023-09
42544,2023-08-15,Organic,Silver,2023-08
42545,2024-01-03,Organic,Silver,2024-01
42546,2023-08-20,Paid Social,Bronze,2023-08
42547,2024-01-11,Paid Search,Bronze,2024-01
42548,2023-07-30,Organic,Bronze,2023-07
42549,2023-09-29,Paid Search,Silver,2023-09
42550,2023-03-20,Paid Search,Gold,2023-03
42551,2023-06-26,Paid Search,Silver,2023-06
42552,2023-06-17,Organic,Gold,2023-06
42553,2024-04-02,Email,Bronze,2024-04
42554,2023-07-24,Email,Silver,2023-07
42555,2023-10-14,Referral,Bronze,2023-10
42556,2023-05-30,Paid Search,Bronze,2023-05
42557,2024-01-18,Paid Search,Gold,2024-01
42558,2023-12-23,Paid Social,Bronze,2023-12
42559,2023-03-10,Referral,Silver,2023-03
42560,2024-09-08,Email,Bronze,2024-09
42561,2024-02-29,Paid Social,Bronze,2024-02
42562,2023-09-30,Paid Search,Bronze,2023-09
42563,2024-03-13,Referral,Silver,2024-03
42564,2023-12-25,Organic,Bronze,2023-12
42565,2023-07-28,Paid Social,Silver,2023-07
42566,2023-01-20,Paid Search,Silver,2023-01
42567,2024-04-05,Referral,Bronze,2024-04
42568,2023-11-16,Paid Social,Silver,2023-11
42569,2023-05-11,Paid Search,Bronze,2023-05
42570,2024-07-27,Organic,Silver,2024-07
42571,2023-07-15,Paid Search,Bronze,2023-07
42572,2024-06-13,Paid Social,Bronze,2024-06
42573,2024-04-01,Organic,Bronze,2024-04
42574,2023-09-29,Organic,Bronze,2023-09
42575,2023-10-03,Organic,Silver,2023-10
42576,2023-05-05,Paid Search,Bronze,2023-05
42577,2023-12-26,Paid Search,Bronze,2023-12
42578,2024-01-16,Organic,Bronze,2024-01
42579,2023-11-22,Organic,Silver,2023-11
42580,2023-04-21,Organic,Bronze,2023-04
42581,2023-08-28,Paid Search,Bronze,2023-08
42582,2023-04-23,Paid Social,Gold,2023-04
42583,2023-11-09,Email,Bronze,2023-11
42584,2023-10-17,Organic,Bronze,2023-10
42585,2023-12-28,Paid Social,Bronze,2023-12
42586,2023-04-04,Paid Search,Bronze,2023-04
42587,2023-05-30,Referral,Bronze,2023-05
42588,2023-08-15,Organic,Bronze,2023-08
42589,2024-04-17,Paid Search,Silver,2024-04
42590,2024-07-23,Paid Social,Bronze,2024-07
42591,2024-06-19,Organic,Bronze,2024-06
42592,2024-11-03,Paid Social,Silver,2024-11
42593,2024-02-06,Paid Search,Bronze,2024-02
42594,2023-12-31,Organic,Bronze,2023-12
42595,2024-08-05,Email,Silver,2024-08
42596,2023-12-02,Paid Social,Bronze,2023-12
42597,2023-07-26,Email,Bronze,2023-07
42598,2023-03-24,Paid Search,Bronze,2023-03
42599,2023-07-02,Paid Search,Silver,2023-07
42600,2023-07-26,Referral,Bronze,2023-07
42601,2023-11-14,Organic,Silver,2023-11
42602,2023-09-10,Organic,Bronze,2023-09
42603,2024-05-10,Paid Social,Silver,2024-05
42604,2023-07-26,Organic,Silver,2023-07
42605,2023-12-07,Paid Search,Bronze,2023-12
42606,2023-08-05,Paid Social,Bronze,2023-08
42607,2023-06-06,Email,Silver,2023-06
42608,2024-03-01,Paid Search,Silver,2024-03
42609,2023-06-01,Paid Social,Bronze,2023-06
42610,2024-05-09,Paid Search,Silver,2024-05
42611,2024-02-14,Referral,Bronze,2024-02
42612,2024-06-12,Paid Social,Silver,2024-06
42613,2023-12-24,Paid Search,Silver,2023-12
42614,2023-01-08,Referral,Silver,2023-01
42615,2023-03-07,Email,Bronze,2023-03
42616,2023-06-29,Paid Search,Silver,2023-06
42617,2023-08-29,Referral,Bronze,2023-08
42618,2023-12-27,Organic,Bronze,2023-12
42619,2023-10-11,Organic,Bronze,2023-10
42620,2023-04-07,Email,Bronze,2023-04
42621,2024-02-11,Email,Gold,2024-02
42622,2024-01-12,Paid Search,Silver,2024-01
42623,2024-02-22,Referral,Bronze,2024-02
42624,2023-05-25,Paid Search,Silver,2023-05
42625,2023-04-07,Organic,Silver,2023-04
42626,2023-08-14,Organic,Silver,2023-08
42627,2023-11-15,Paid Social,Silver,2023-11
42628,2023-10-05,Referral,Silver,2023-10
42629,2023-08-31,Organic,Bronze,2023-08
42630,2024-01-06,Paid Search,Bronze,2024-01
42631,2024-04-06,Paid Search,Bronze,2024-04
42632,2024-03-24,Paid Search,Bronze,2024-03
42633,2023-03-27,Paid Search,Silver,2023-03
42634,2024-01-06,Paid Social,Silver,2024-01
42635,2023-04-17,Paid Social,Silver,2023-04
42636,2023-12-03,Organic,Bronze,2023-12
42637,2023-07-06,Paid Search,Silver,2023-07
42638,2023-08-20,Email,Gold,2023-08
42639,2023-03-12,Organic,Silver,2023-03
42640,2023-10-31,Email,Bronze,2023-10
42641,2023-06-24,Paid Social,Silver,2023-06
42642,2023-12-11,Paid Social,Bronze,2023-12
42643,2024-01-07,Organic,Bronze,2024-01
42644,2023-10-09,Paid Search,Gold,2023-10
42645,2023-05-12,Email,Gold,2023-05
42646,2023-12-13,Email,Silver,2023-12
42647,2023-10-25,Paid Social,Silver,2023-10
42648,2024-09-20,Organic,Bronze,2024-09
42649,2023-05-09,Organic,Bronze,2023-05
42650,2023-10-26,Paid Search,Silver,2023-10
42651,2023-12-17,Email,Silver,2023-12
42652,2023-07-22,Email,Bronze,2023-07
42653,2023-01-20,Paid Social,Bronze,2023-01
42654,2024-03-12,Email,Bronze,2024-03
42655,2023-09-12,Paid Social,Silver,2023-09
42656,2024-03-02,Referral,Bronze,2024-03
42657,2023-06-09,Paid Social,Bronze,2023-06
42658,2024-03-23,Organic,Bronze,2024-03
42659,2023-03-27,Email,Bronze,2023-03
42660,2024-06-23,Paid Search,Bronze,2024-06
42661,2023-05-17,Organic,Gold,2023-05
42662,2023-12-12,Paid Search,Bronze,2023-12
42663,2023-05-17,Paid Social,Bronze,2023-05
42664,2023-05-11,Organic,Bronze,2023-05
42665,2024-05-07,Organic,Bronze,2024-05
42666,2024-04-07,Referral,Gold,2024-04
42667,2023-08-07,Paid Search,Silver,2023-08
42668,2024-03-31,Organic,Silver,2024-03
42669,2023-05-07,Paid Social,Bronze,2023-05
42670,2023-12-16,Paid Social,Bronze,2023-12
42671,2023-07-27,Paid Social,Bronze,2023-07
42672,2023-09-25,Paid Search,Bronze,2023-09
42673,2023-07-17,Paid Social,Gold,2023-07
42674,2024-06-04,Organic,Silver,2024-06
42675,2024-03-03,Organic,Bronze,2024-03
42676,2024-04-18,Email,Bronze,2024-04
42677,2023-11-06,Email,Bronze,2023-11
42678,2024-04-20,Organic,Bronze,2024-04
42679,2023-12-23,Paid Search,Bronze,2023-12
42680,2023-04-22,Organic,Silver,2023-04
42681,2024-06-18,Paid Social,Bronze,2024-06
42682,2023-05-04,Paid Social,Bronze,2023-05
42683,2023-03-20,Email,Bronze,2023-03
42684,2024-04-21,Organic,Bronze,2024-04
42685,2023-06-30,Paid Search,Gold,2023-06
42686,2023-08-21,Paid Social,Silver,2023-08
42687,2024-05-12,Paid Social,Silver,2024-05
42688,2023-02-20,Organic,Bronze,2023-02
42689,2024-08-18,Paid Social,Bronze,2024-08
42690,2023-11-20,Referral,Bronze,2023-11
42691,2024-04-04,Paid Social,Bronze,2024-04
42692,2023-08-03,Organic,Bronze,2023-08
42693,2024-02-13,Paid Social,Bronze,2024-02
42694,2023-09-16,Paid Social,Bronze,2023-09
42695,2023-05-06,Organic,Bronze,2023-05
42696,2023-06-20,Paid Search,Bronze,2023-06
42697,2023-09-02,Paid Search,Gold,2023-09
42698,2024-04-05,Organic,Bronze,2024-04
42699,2023-06-24,Paid Social,Bronze,2023-06
42700,2023-07-21,Referral,Bronze,2023-07
42701,2024-02-06,Paid Search,Bronze,2024-02
42702,2024-02-10,Paid Social,Gold,2024-02
42703,2024-08-12,Organic,Bronze,2024-08
42704,2023-12-12,Paid Social,Bronze,2023-12
42705,2023-10-22,Paid Social,Bronze,2023-10
42706,2024-02-07,Email,Bronze,2024-02
42707,2023-12-30,Organic,Bronze,2023-12
42708,2023-05-15,Email,Gold,2023-05
42709,2023-09-26,Paid Social,Bronze,2023-09
42710,2024-05-07,Email,Bronze,2024-05
42711,2023-09-07,Organic,Gold,2023-09
42712,2023-11-26,Organic,Bronze,2023-11
42713,2023-08-10,Organic,Bronze,2023-08
42714,2023-08-04,Paid Search,Bronze,2023-08
42715,2023-12-04,Email,Bronze,2023-12
42716,2023-08-11,Organic,Bronze,2023-08
42717,2024-01-10,Paid Social,Bronze,2024-01
42718,2023-04-13,Paid Search,Silver,2023-04
42719,2023-05-18,Paid Social,Bronze,2023-05
42720,2024-04-28,Organic,Bronze,2024-04
42721,2023-02-20,Paid Social,Bronze,2023-02
42722,2023-10-23,Paid Social,Bronze,2023-10
42723,2024-03-02,Organic,Bronze,2024-03
42724,2024-03-05,Paid Search,Silver,2024-03
42725,2024-10-03,Referral,Bronze,2024-10
42726,2023-03-24,Organic,Silver,2023-03
42727,2024-03-18,Organic,Bronze,2024-03
42728,2024-04-28,Organic,Bronze,2024-04
42729,2024-03-05,Organic,Silver,2024-03
42730,2023-09-05,Referral,Bronze,2023-09
42731,2024-03-17,Paid Social,Silver,2024-03
42732,2023-07-15,Paid Search,Bronze,2023-07
42733,2023-08-30,Organic,Silver,2023-08
42734,2024-01-23,Email,Bronze,2024-01
42735,2024-02-14,Paid Social,Gold,2024-02
42736,2023-11-15,Paid Social,Bronze,2023-11
42737,2023-11-10,Organic,Silver,2023-11
42738,2023-04-15,Organic,Bronze,2023-04
42739,2023-06-12,Paid Social,Gold,2023-06
42740,2024-02-02,Organic,Bronze,2024-02
42741,2024-05-19,Paid Search,Bronze,2024-05
42742,2023-07-24,Email,Silver,2023-07
42743,2023-12-24,Paid Search,Silver,2023-12
42744,2023-10-18,Email,Bronze,2023-10
42745,2023-08-02,Paid Search,Bronze,2023-08
42746,2023-04-01,Organic,Gold,2023-04
42747,2023-09-04,Paid Search,Silver,2023-09
42748,2023-02-18,Organic,Bronze,2023-02
42749,2023-05-13,Referral,Bronze,2023-05
42750,2023-12-06,Referral,Silver,2023-12
42751,2023-08-09,Organic,Bronze,2023-08
42752,2023-11-23,Email,Silver,2023-11
42753,2023-10-10,Email,Silver,2023-10
42754,2023-08-14,Paid Search,Bronze,2023-08
42755,2023-05-04,Paid Social,Bronze,2023-05
42756,2023-05-21,Email,Gold,2023-05
42757,2023-10-14,Organic,Bronze,2023-10
42758,2023-10-03,Organic,Bronze,2023-10
42759,2024-02-08,Paid Social,Silver,2024-02
42760,2024-05-20,Paid Social,Gold,2024-05
42761,2023-04-11,Organic,Gold,2023-04
42762,2024-01-28,Referral,Bronze,2024-01
42763,2023-07-27,Referral,Silver,2023-07
42764,2023-10-14,Email,Bronze,2023-10
42765,2024-05-28,Email,Bronze,2024-05
42766,2024-07-17,Email,Silver,2024-07
42767,2023-10-25,Paid Search,Silver,2023-10
42768,2024-05-14,Paid Social,Silver,2024-05
42769,2023-11-08,Paid Search,Gold,2023-11
42770,2023-09-26,Organic,Bronze,2023-09
42771,2023-11-14,Paid Social,Silver,2023-11
42772,2023-06-02,Paid Social,Bronze,2023-06
42773,2023-12-01,Paid Search,Bronze,2023-12
42774,2023-08-02,Referral,Gold,2023-08
42775,2024-03-18,Organic,Silver,2024-03
42776,2023-11-25,Paid Search,Bronze,2023-11
42777,2023-09-12,Paid Search,Bronze,2023-09
42778,2023-10-16,Organic,Gold,2023-10
42779,2023-12-13,Email,Bronze,2023-12
42780,2023-11-04,Organic,Bronze,2023-11
42781,2023-10-08,Organic,Gold,2023-10
42782,2023-06-19,Organic,Bronze,2023-06
42783,2024-01-20,Paid Social,Bronze,2024-01
42784,2024-01-05,Paid Social,Bronze,2024-01
42785,2023-05-22,Organic,Bronze,2023-05
42786,2023-05-23,Paid Search,Bronze,2023-05
42787,2023-10-02,Organic,Silver,2023-10
42788,2023-07-25,Paid Social,Silver,2023-07
42789,2023-06-27,Organic,Silver,2023-06
42790,2023-05-04,Organic,Silver,2023-05
42791,2023-10-05,Paid Social,Bronze,2023-10
42792,2023-09-03,Organic,Bronze,2023-09
42793,2023-09-04,Organic,Gold,2023-09
42794,2023-05-10,Referral,Bronze,2023-05
42795,2023-10-28,Referral,Silver,2023-10
42796,2023-12-11,Paid Social,Bronze,2023-12
42797,2024-07-12,Paid Social,Bronze,2024-07
42798,2023-06-30,Paid Social,Silver,2023-06
42799,2023-06-24,Paid Search,Bronze,2023-06
42800,2024-08-24,Organic,Bronze,2024-08
42801,2023-12-26,Referral,Gold,2023-12
42802,2023-11-05,Email,Bronze,2023-11
42803,2023-05-28,Paid Social,Bronze,2023-05
42804,2024-06-16,Organic,Bronze,2024-06
42805,2024-08-30,Paid Social,Gold,2024-08
42806,2023-11-15,Organic,Bronze,2023-11
42807,2024-06-26,Referral,Silver,2024-06
42808,2024-04-16,Paid Social,Silver,2024-04
42809,2024-02-06,Paid Search,Silver,2024-02
42810,2024-04-10,Organic,Silver,2024-04
42811,2023-08-03,Email,Bronze,2023-08
42812,2024-09-14,Email,Bronze,2024-09
42813,2024-01-27,Organic,Silver,2024-01
42814,2024-01-01,Paid Search,Silver,2024-01
42815,2023-09-22,Organic,Bronze,2023-09
42816,2023-08-04,Referral,Bronze,2023-08
42817,2023-08-15,Paid Search,Silver,2023-08
42818,2023-07-25,Email,Silver,2023-07
42819,2023-06-21,Paid Social,Gold,2023-06
42820,2023-04-07,Email,Silver,2023-04
42821,2023-07-20,Referral,Silver,2023-07
42822,2023-08-04,Paid Social,Silver,2023-08
42823,2024-03-16,Email,Bronze,2024-03
42824,2023-09-13,Organic,Bronze,2023-09
42825,2023-02-06,Email,Silver,2023-02
42826,2023-02-27,Email,Bronze,2023-02
42827,2023-11-21,Email,Bronze,2023-11
42828,2024-08-06,Paid Search,Silver,2024-08
42829,2024-01-27,Organic,Silver,2024-01
42830,2024-02-20,Email,Bronze,2024-02
42831,2023-08-23,Organic,Bronze,2023-08
42832,2024-05-24,Paid Search,Bronze,2024-05
42833,2023-02-17,Referral,Silver,2023-02
42834,2023-09-15,Paid Social,Gold,2023-09
42835,2023-09-09,Paid Search,Bronze,2023-09
42836,2023-09-19,Referral,Bronze,2023-09
42837,2023-07-10,Organic,Bronze,2023-07
42838,2024-07-05,Organic,Bronze,2024-07
42839,2023-03-07,Organic,Bronze,2023-03
42840,2023-09-23,Paid Social,Gold,2023-09
42841,2023-02-14,Organic,Bronze,2023-02
42842,2023-10-28,Paid Social,Bronze,2023-10
42843,2023-11-21,Paid Search,Bronze,2023-11
42844,2023-12-08,Email,Silver,2023-12
42845,2024-06-22,Email,Bronze,2024-06
42846,2024-02-12,Organic,Bronze,2024-02
42847,2024-03-16,Organic,Bronze,2024-03
42848,2023-07-30,Paid Social,Bronze,2023-07
42849,2023-06-20,Organic,Gold,2023-06
42850,2024-01-14,Paid Social,Silver,2024-01
42851,2024-02-08,Organic,Bronze,2024-02
42852,2023-05-29,Organic,Bronze,2023-05
42853,2023-05-27,Email,Silver,2023-05
42854,2024-07-08,Organic,Silver,2024-07
42855,2024-06-09,Organic,Bronze,2024-06
42856,2023-10-25,Email,Silver,2023-10
42857,2023-09-07,Organic,Silver,2023-09
42858,2023-10-19,Organic,Gold,2023-10
42859,2023-09-30,Paid Social,Gold,2023-09
42860,2023-10-13,Paid Social,Gold,2023-10
42861,2023-07-30,Paid Social,Silver,2023-07
42862,2023-12-26,Paid Search,Bronze,2023-12
42863,2023-05-29,Paid Social,Silver,2023-05
42864,2023-05-26,Organic,Bronze,2023-05
42865,2023-08-24,Paid Social,Bronze,2023-08
42866,2023-06-24,Paid Search,Bronze,2023-06
42867,2023-09-07,Organic,Bronze,2023-09
42868,2024-02-17,Email,Silver,2024-02
42869,2023-05-20,Organic,Gold,2023-05
42870,2024-02-20,Referral,Bronze,2024-02
42871,2023-06-29,Paid Social,Bronze,2023-06
42872,2023-11-10,Email,Silver,2023-11
42873,2023-01-05,Referral,Gold,2023-01
42874,2024-03-21,Paid Social,Silver,2024-03
42875,2023-09-02,Paid Social,Silver,2023-09
42876,2023-07-26,Paid Social,Bronze,2023-07
42877,2023-07-18,Organic,Bronze,2023-07
42878,2024-05-24,Email,Silver,2024-05
42879,2024-03-17,Paid Search,Bronze,2024-03
42880,2023-10-27,Email,Silver,2023-10
42881,2024-01-17,Paid Social,Gold,2024-01
42882,2023-07-29,Paid Search,Bronze,2023-07
42883,2023-08-04,Paid Social,Bronze,2023-08
42884,2023-04-24,Email,Silver,2023-04
42885,2023-06-12,Email,Bronze,2023-06
42886,2023-12-26,Organic,Bronze,2023-12
42887,2024-02-04,Organic,Bronze,2024-02
42888,2023-12-21,Email,Bronze,2023-12
42889,2023-05-13,Paid Social,Bronze,2023-05
42890,2024-02-05,Organic,Bronze,2024-02
42891,2023-10-04,Organic,Bronze,2023-10
42892,2024-06-12,Paid Social,Bronze,2024-06
42893,2023-03-18,Organic,Silver,2023-03
42894,2023-07-13,Paid Search,Silver,2023-07
42895,2023-11-21,Email,Bronze,2023-11
42896,2023-12-22,Paid Search,Gold,2023-12
42897,2023-08-25,Organic,Bronze,2023-08
42898,2024-03-13,Organic,Bronze,2024-03
42899,2024-02-09,Paid Social,Bronze,2024-02
42900,2023-07-13,Paid Social,Silver,2023-07
42901,2023-07-22,Organic,Bronze,2023-07
42902,2024-05-20,Paid Search,Bronze,2024-05
42903,2023-02-26,Paid Search,Bronze,2023-02
42904,2023-10-10,Paid Social,Silver,2023-10
42905,2023-06-02,Organic,Gold,2023-06
42906,2023-09-25,Email,Silver,2023-09
42907,2023-12-10,Paid Social,Bronze,2023-12
42908,2023-09-23,Email,Bronze,2023-09
42909,2023-06-27,Referral,Silver,2023-06
42910,2023-11-17,Organic,Bronze,2023-11
42911,2024-02-11,Organic,Silver,2024-02
42912,2023-09-29,Paid Search,Bronze,2023-09
42913,2024-03-30,Paid Social,Bronze,2024-03
42914,2023-12-01,Paid Search,Bronze,2023-12
42915,2024-01-12,Organic,Silver,2024-01
42916,2023-12-04,Organic,Bronze,2023-12
42917,2023-09-23,Paid Search,Bronze,2023-09
42918,2023-10-12,Paid Search,Bronze,2023-10
42919,2024-03-11,Organic,Bronze,2024-03
42920,2023-04-23,Organic,Bronze,2023-04
42921,2023-05-29,Organic,Bronze,2023-05
42922,2023-08-31,Organic,Silver,2023-08
42923,2023-03-02,Paid Social,Silver,2023-03
42924,2024-01-04,Organic,Bronze,2024-01
42925,2023-05-30,Organic,Bronze,2023-05
42926,2023-06-22,Paid Search,Bronze,2023-06
42927,2023-11-24,Paid Search,Bronze,2023-11
42928,2023-11-14,Paid Social,Bronze,2023-11
42929,2024-02-21,Organic,Silver,2024-02
42930,2023-11-05,Paid Search,Bronze,2023-11
42931,2023-08-01,Referral,Bronze,2023-08
42932,2024-05-09,Organic,Silver,2024-05
42933,2023-12-01,Email,Silver,2023-12
42934,2023-05-10,Paid Social,Bronze,2023-05
42935,2024-01-19,Paid Social,Silver,2024-01
42936,2024-09-16,Paid Search,Bronze,2024-09
42937,2024-02-03,Paid Search,Gold,2024-02
42938,2023-05-05,Paid Search,Bronze,2023-05
42939,2023-10-24,Organic,Silver,2023-10
42940,2023-02-16,Email,Gold,2023-02
42941,2023-08-26,Paid Search,Bronze,2023-08
42942,2024-02-23,Paid Social,Bronze,2024-02
42943,2023-09-08,Paid Search,Silver,2023-09
42944,2023-09-28,Paid Social,Silver,2023-09
42945,2023-06-29,Paid Social,Bronze,2023-06
42946,2023-10-07,Organic,Bronze,2023-10
42947,2023-01-16,Organic,Bronze,2023-01
42948,2023-03-18,Paid Search,Silver,2023-03
42949,2023-02-10,Paid Social,Bronze,2023-02
42950,2023-09-25,Paid Search,Bronze,2023-09
42951,2024-05-05,Organic,Silver,2024-05
42952,2023-09-27,Email,Bronze,2023-09
42953,2023-05-11,Paid Search,Bronze,2023-05
42954,2023-08-31,Paid Social,Bronze,2023-08
42955,2023-08-01,Paid Search,Silver,2023-08
42956,2023-10-12,Organic,Bronze,2023-10
42957,2023-10-20,Email,Bronze,2023-10
42958,2023-04-19,Paid Social,Bronze,2023-04
42959,2023-06-03,Paid Social,Silver,2023-06
42960,2024-07-26,Paid Social,Bronze,2024-07
42961,2023-09-14,Paid Search,Bronze,2023-09
42962,2023-04-20,Organic,Silver,2023-04
42963,2024-11-01,Email,Bronze,2024-11
42964,2024-07-08,Organic,Bronze,2024-07
42965,2023-01-28,Organic,Bronze,2023-01
42966,2023-08-11,Paid Social,Bronze,2023-08
42967,2024-03-18,Referral,Silver,2024-03
42968,2024-07-14,Paid Social,Bronze,2024-07
42969,2024-03-03,Organic,Silver,2024-03
42970,2024-04-15,Paid Social,Bronze,2024-04
42971,2023-07-01,Paid Search,Bronze,2023-07
42972,2024-08-31,Paid Search,Gold,2024-08
42973,2023-11-02,Paid Social,Bronze,2023-11
42974,2023-06-26,Email,Bronze,2023-06
42975,2023-06-13,Paid Social,Bronze,2023-06
42976,2024-05-29,Paid Social,Bronze,2024-05
42977,2024-05-13,Paid Social,Bronze,2024-05
42978,2024-05-29,Referral,Silver,2024-05
42979,2023-04-06,Paid Search,Bronze,2023-04
42980,2023-05-06,Referral,Silver,2023-05
42981,2024-07-28,Paid Search,Gold,2024-07
42982,2023-07-28,Paid Search,Bronze,2023-07
42983,2024-01-23,Organic,Bronze,2024-01
42984,2023-06-25,Paid Social,Bronze,2023-06
42985,2024-07-17,Paid Social,Bronze,2024-07
42986,2023-03-13,Organic,Bronze,2023-03
42987,2024-01-07,Email,Bronze,2024-01
42988,2023-05-02,Paid Search,Bronze,2023-05
42989,2024-03-23,Email,Gold,2024-03
42990,2024-08-06,Paid Social,Bronze,2024-08
42991,2024-03-30,Email,Gold,2024-03
42992,2024-02-07,Paid Search,Bronze,2024-02
42993,2024-02-21,Email,Gold,2024-02
42994,2023-08-09,Paid Search,Gold,2023-08
42995,2023-10-28,Organic,Gold,2023-10
42996,2023-05-29,Email,Bronze,2023-05
42997,2023-11-17,Organic,Gold,2023-11
42998,2023-06-14,Referral,Bronze,2023-06
42999,2024-06-05,Organic,Bronze,2024-06
43000,2023-11-28,Paid Social,Gold,2023-11
43001,2023-08-05,Paid Search,Gold,2023-08
43002,2023-11-07,Paid Social,Bronze,2023-11
43003,2024-01-31,Paid Search,Gold,2024-01
43004,2023-07-02,Referral,Silver,2023-07
43005,2023-01-14,Paid Search,Bronze,2023-01
43006,2023-08-06,Paid Search,Silver,2023-08
43007,2024-09-18,Email,Bronze,2024-09
43008,2023-11-19,Paid Search,Bronze,2023-11
43009,2023-05-23,Paid Social,Bronze,2023-05
43010,2023-10-31,Paid Search,Bronze,2023-10
43011,2023-06-28,Email,Silver,2023-06
43012,2024-01-16,Paid Search,Silver,2024-01
43013,2023-04-09,Email,Gold,2023-04
43014,2024-06-17,Paid Search,Gold,2024-06
43015,2024-07-21,Paid Search,Bronze,2024-07
43016,2024-09-17,Organic,Bronze,2024-09
43017,2023-11-27,Organic,Bronze,2023-11
43018,2023-11-01,Paid Search,Bronze,2023-11
43019,2023-01-20,Organic,Silver,2023-01
43020,2023-06-29,Organic,Bronze,2023-06
43021,2024-02-18,Paid Social,Bronze,2024-02
43022,2023-10-09,Paid Search,Bronze,2023-10
43023,2024-01-28,Paid Search,Bronze,2024-01
43024,2023-12-09,Referral,Silver,2023-12
43025,2023-03-30,Paid Search,Silver,2023-03
43026,2024-04-04,Paid Social,Silver,2024-04
43027,2023-07-19,Paid Social,Bronze,2023-07
43028,2023-12-30,Paid Social,Bronze,2023-12
43029,2023-03-29,Paid Search,Bronze,2023-03
43030,2024-03-10,Email,Bronze,2024-03
43031,2023-11-07,Organic,Silver,2023-11
43032,2023-12-09,Email,Silver,2023-12
43033,2023-04-25,Paid Search,Bronze,2023-04
43034,2023-07-08,Paid Social,Bronze,2023-07
43035,2023-12-23,Email,Gold,2023-12
43036,2023-04-29,Referral,Bronze,2023-04
43037,2024-05-02,Paid Search,Silver,2024-05
43038,2023-05-29,Paid Search,Silver,2023-05
43039,2023-06-15,Paid Social,Bronze,2023-06
43040,2023-06-29,Organic,Bronze,2023-06
43041,2023-03-13,Email,Bronze,2023-03
43042,2023-09-02,Paid Social,Silver,2023-09
43043,2023-07-28,Email,Silver,2023-07
43044,2023-04-16,Paid Search,Silver,2023-04
43045,2023-05-03,Paid Search,Bronze,2023-05
43046,2024-02-15,Referral,Silver,2024-02
43047,2023-10-25,Paid Search,Silver,2023-10
43048,2023-08-31,Referral,Silver,2023-08
43049,2023-06-05,Paid Search,Bronze,2023-06
43050,2023-07-05,Paid Social,Bronze,2023-07
43051,2023-05-29,Email,Bronze,2023-05
43052,2023-05-17,Email,Bronze,2023-05
43053,2023-07-21,Paid Search,Silver,2023-07
43054,2023-08-31,Paid Search,Bronze,2023-08
43055,2023-11-01,Organic,Gold,2023-11
43056,2023-10-31,Email,Silver,2023-10
43057,2023-07-17,Paid Social,Bronze,2023-07
